ECG_filtered
5
4.98600409166343
4.94489041368382
4.87901763738460
4.79157390476140
4.68583957539173
4.56465170533963
4.43019323799395
4.28407591425847
4.12761520022622
3.96218343645197
3.78952904800695
3.61196713040687
3.43239912157593
3.25418490032895
3.08092208937626
2.91617454159108
2.76317318150367
2.62451747326801
2.50192089789032
2.39604701312207
2.30648187077219
2.23188900348546
2.17035864970039
2.11986889201715
2.07868248491242
2.04550586745833
2.01935711163064
1.99925046497979
1.98390632797512
1.97167977763473
1.96077359567875
1.94962953865284
1.93727757644916
1.92344391109533
1.90836241689953
1.89240398709046
1.87572855769210
1.85813742958486
1.83919743362153
1.81858594291499
1.79651142028630
1.77402643581501
1.75308465969284
1.73628958334392
1.72640244024540
1.72577370915192
1.73589626887377
1.75722040328149
1.78923384242961
1.83067934115851
1.87976558563831
1.93433138493320
1.99202734143798
2.05057113757796
2.10803438612433
2.16304396237118
2.21479827538926
2.26288197243925
2.30694951789018
2.34640842935103
2.38025637968401
2.40718698765932
2.42596208326591
2.43590657667911
2.43731421608785
2.43160397079517
2.42118313298577
2.40906635944456
2.39833962595043
2.39157887778730
2.39036146231408
2.39501470307629
2.40468427672071
2.41768394241678
2.43197703098271
2.44560477909215
2.45692885080867
2.46466150172255
2.46776417592400
2.46534663639280
2.45665989187022
2.44117714947808
2.41868243002519
2.38929548845233
2.35342926664430
2.31173261318958
2.26508018466216
2.21464679923437
2.16206406216134
2.10960220339397
2.06025841175162
2.01761165400032
1.98537884602608
1.96677053377815
1.96388961982000
1.97741235907821
2.00662229677956
2.04967901630140
2.10394735715173
2.16629157639963
2.23333767185809
2.30173738238893
2.36843426979359
2.43089206142225
2.48723708640550
2.53628564469290
2.57745090075318
2.61054541404190
2.63552477725254
2.65225538875687
2.66040626255157
2.65952338731947
2.64924800485619
2.62954793274944
2.60081663991337
2.56377657144607
2.51924489726392
2.46789681330312
2.41015038737808
2.34622261668453
2.27632563854524
2.20092097372710
2.12092950335624
2.03779776780695
1.95335517981410
1.86947537483146
1.78766116294734
1.70874471228122
1.63286633606517
1.55976210542139
1.48922994314824
1.42155257125068
1.35767103087467
1.29899973156256
1.24691843090119
1.20213347955262
1.16419507262845
1.13139359940026
1.10104348264177
1.06996249136325
1.03493017207128
0.993033580291387
0.941923349643805
0.880014249421470
0.806612819130205
0.721928979880729
0.626964465447666
0.523343693573949
0.413255929847608
0.299991655487716
0.191375933403776
0.120358964733674
0.161688698147772
0.274848133945257
0.407472088901949
0.546698083583368
0.687753864972171
0.827454326642863
0.963144055620951
1.09257499770612
1.21390441267013
1.32563990774621
1.42654467561974
1.51556616503676
1.59182578485404
1.65465680070264
1.70365091695417
1.73868632572164
1.75993751503955
1.76787862653206
1.76327981285743
1.74717593324511
1.72078186247708
1.68535143827961
1.64201712254187
1.59167356718941
1.53495454402905
1.47230449350090
1.40409730041474
1.33073967904878
1.25272100519689
1.17061224681873
1.08504365627278
0.996691531175549
0.906287215925864
0.814640925750164
0.722658256674517
0.631326575275492
0.541670277428225
0.454716975512848
0.371569743566048
0.293754786325200
0.224205539178320
0.169651459581375
0.143590725598730
0.157049273334463
0.200152563956481
0.256454227987949
0.316467099807459
0.375385755671832
0.430403505478674
0.479762608886890
0.522536843201040
0.558602095118053
0.588572826531971
0.613642180457223
0.635350090302639
0.655329615800445
0.675067016753396
0.695701067814927
0.717901693381386
0.741868908141004
0.767440299201558
0.794224005929221
0.821666020779671
0.849035867797116
0.875398905485097
0.899655266469542
0.920664671610100
0.937408951202903
0.949122913188645
0.955348623050009
